餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
大東夜市,Miller Liu,在地嚮導 · 367 則評論 · 756 張相片,3 週前,5 顆星,大東與大東東，都是夜市,https://www.google.com/maps/contrib/102419044231071479897/reviews?hl=zh-TW
大東夜市,欣玫,在地嚮導 · 9 則評論 · 3 張相片,3 週前,2 顆星,,https://www.google.com/maps/contrib/101180152056606931443/reviews?hl=zh-TW
大東夜市,ntckent,在地嚮導 · 122 則評論 · 99 張相片,3 週前,1 顆星,沒什麼特色,https://www.google.com/maps/contrib/102432860339102110444/reviews?hl=zh-TW
大東夜市,Mark Yeh,16 則評論 · 6 張相片,3 週前,2 顆星,,https://www.google.com/maps/contrib/116461337919128951309/reviews?hl=zh-TW
大東夜市,S.S Shen,在地嚮導 · 13 則評論 · 1 張相片,3 週前,4 顆星,,https://www.google.com/maps/contrib/101144828973663512283/reviews?hl=zh-TW
大東夜市,Peace U,在地嚮導 · 21 則評論 · 18 張相片,3 週前,2 顆星,"分成大東與大東東夜市後，吃的選擇變少了，繞了幾圈都沒什麼可以吃。
如果是要去吃晚餐或點心，建議去花園夜市比較多選擇也比較好逛。

餐點：沒什麼特別必吃的，餐飲選擇性少

交通：距離市區很近，機車方便停車，汽車停車位要找很久",https://www.google.com/maps/contrib/100616023930981213601/reviews?hl=zh-TW
大東夜市,追月風,在地嚮導 · 33 則評論,3 週前,3 顆星,慢慢的開始在走下坡了,https://www.google.com/maps/contrib/104688020751406222127/reviews?hl=zh-TW
大東夜市,Kam Yin Fan,6 則評論 · 5 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/117102739148333907695/reviews?hl=zh-TW
大東夜市,Chi Yang,在地嚮導 · 6 則評論 · 3 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/105491218385306831650/reviews?hl=zh-TW
大東夜市,MAX,在地嚮導 · 74 則評論,3 週前,5 顆星,,https://www.google.com/maps/contrib/104787124051414062202/reviews?hl=zh-TW
大東夜市,Hong Zhang Wong,7 則評論 · 2 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/112228054588760771949/reviews?hl=zh-TW
大東夜市,林凡士,在地嚮導 · 1 則評論 · 155 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/117106604490512276367/reviews?hl=zh-TW
大東夜市,Michael Tan,在地嚮導 · 19 則評論 · 77 張相片,3 週前,4 顆星,另類選擇，而台南其他夜市週二休市。,https://www.google.com/maps/contrib/111099850074330147648/reviews?hl=zh-TW
大東夜市,Ming Love,在地嚮導 · 20 則評論 · 13 張相片,3 週前,5 顆星,很棒,https://www.google.com/maps/contrib/111856480672511453892/reviews?hl=zh-TW
大東夜市,張理查,4 則評論 · 11 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/110957410710689894271/reviews?hl=zh-TW
大東夜市,鄭志鵬,在地嚮導 · 49 則評論 · 22 張相片,3 週前,2 顆星,停車很不放便只有機車位沒汽車位逛街慾望不打不如去花園夜市停車方便又好逛而且攤位差不多,https://www.google.com/maps/contrib/102273163401374872441/reviews?hl=zh-TW
大東夜市,鄭永順,在地嚮導 · 164 則評論 · 530 張相片,3 週前,4 顆星,,https://www.google.com/maps/contrib/111187218485031923755/reviews?hl=zh-TW
大東夜市,Joseph Lim,在地嚮導 · 37 則評論 · 11 張相片,3 週前,5 顆星,,https://www.google.com/maps/contrib/109929562383263435856/reviews?hl=zh-TW
大東夜市,Chia Mu Lee,在地嚮導 · 373 則評論 · 88 張相片,3 週前,3 顆星,,https://www.google.com/maps/contrib/117183894389448487634/reviews?hl=zh-TW
大東夜市,蔣智任,在地嚮導 · 37 則評論 · 18 張相片,3 週前,5 顆星,吃的東西不少，有吃到想吃的東西，地方沒有很大就是。,https://www.google.com/maps/contrib/110439690839709066396/reviews?hl=zh-TW
大東夜市,黃美雪,在地嚮導 · 15 則評論 · 7 張相片,3 週前,4 顆星,,https://www.google.com/maps/contrib/116016103635837385025/reviews?hl=zh-TW
大東夜市,Fong,在地嚮導 · 231 則評論 · 679 張相片,4 週前,3 顆星,停車有點亂,https://www.google.com/maps/contrib/114042232896372287926/reviews?hl=zh-TW
大東夜市,黃士誠,"在地嚮導 · 240 則評論 · 1,874 張相片",4 週前,5 顆星,"今天來到「大東夜市」，這裡是台南著名的夜市之一，攤位種類豐富，美食選擇超多，整體逛下來真的很有滿足感。一進夜市，就能聞到四處飄來的香氣，炸物、烤肉、滷味、甜點應有盡有，每個攤位前都擠滿了人潮，氣氛熱鬧非凡。

首先當然要先來點台南必吃小吃，像是碳烤雞排、鹽酥雞，外皮酥脆，肉質多汁，超級涮嘴。接著又買了大腸包小腸，糯米腸Q彈，搭配炭烤香腸和蒜片，口感豐富又香氣十足。還點了一碗羊肉湯，湯頭溫潤，帶著淡淡的中藥香，喝起來相當暖胃。最後當然不能錯過甜點，選了古早味粉圓豆花，豆花細緻滑順，搭配Q彈的粉圓和黑糖糖水，簡單卻讓人回味無窮。

整體來說，大東夜市的攤販種類真的很齊全，不管是經典小吃還是特色料理，應有盡有，還有一些趣味遊戲攤位可以玩，逛起來完全不無聊。價格算是合理，份量也足夠，很適合和朋友或家人一起來邊吃邊逛。如果喜歡台南夜市文化，大東夜市絕對值得一來，下次一定會再來探索更多美食！",https://www.google.com/maps/contrib/112244293073162589149/reviews?hl=zh-TW
大東夜市,yi s,"在地嚮導 · 304 則評論 · 6,273 張相片",4 週前,4 顆星,東西玲琅滿目，但物價已經偏高了,https://www.google.com/maps/contrib/110792477687874815769/reviews?hl=zh-TW
大東夜市,帳號抖音,5 張相片,4 週前,4 顆星,,https://www.google.com/maps/contrib/109808642996910389492/reviews?hl=zh-TW
大東夜市,Maggie Lam,在地嚮導 · 12 則評論 · 45 張相片,4 週前,5 顆星,身為遊客我覺得比花園夜市好逛吃，因為沒有那麼多人，可以更自如的吃到大部分夜市小吃～因為第二天去花園夜市其實也有看到很多重複的店家和品類！,https://www.google.com/maps/contrib/102692493896848872873/reviews?hl=zh-TW
大東夜市,小熊維尼,在地嚮導 · 54 則評論 · 157 張相片,4 週前,5 顆星,第一次來大東夜市，導航汽車車位結果是汽機車監理站，沒車位要到路邊找收費車位，臭豆腐好吃，烤魚也很嫩，章魚燒很香，吉拿棒很甜,https://www.google.com/maps/contrib/112341422989940931873/reviews?hl=zh-TW
大東夜市,ADVAN ASSEN,在地嚮導 · 604 則評論 · 213 張相片,4 週前,5 顆星,環境良好,https://www.google.com/maps/contrib/114002001681808521068/reviews?hl=zh-TW
大東夜市,Tung Tung,在地嚮導 · 11 則評論 · 8 張相片,4 週前,5 顆星,,https://www.google.com/maps/contrib/105469606496607035621/reviews?hl=zh-TW
大東夜市,Miggy Gee,在地嚮導 · 13 則評論 · 107 張相片,4 週前,3 顆星,,https://www.google.com/maps/contrib/101279537910571552151/reviews?hl=zh-TW
大東夜市,Alan Li,7 則評論 · 4 張相片,4 週前,5 顆星,,https://www.google.com/maps/contrib/114957776470409131212/reviews?hl=zh-TW
大東夜市,Ching Lu,在地嚮導 · 60 則評論 · 64 張相片,4 週前,5 顆星,"不愧是夜市王該主題得主，雞排有很特別的醬汁，讓雞排吃起來別有風味，肉質也很棒！

夜市的第一排蔥油餅、大腸包小腸都神好吃～☺️☺️",https://www.google.com/maps/contrib/106776780766712115601/reviews?hl=zh-TW
大東夜市,張功人,2 則評論 · 4 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/114665079319566225652/reviews?hl=zh-TW
大東夜市,J J,在地嚮導 · 44 則評論 · 3 張相片,1 個月前,5 顆星,"儘管你很忙，我還是被你的善良所感動。
野豬腸、地瓜湯+QQ丸、蔥油餅？請嘗試一下。很好吃。",https://www.google.com/maps/contrib/100295754500259186411/reviews?hl=zh-TW
大東夜市,Anmol Nigam,在地嚮導,1 個月前,5 顆星,,https://www.google.com/maps/contrib/112967163318413736318/reviews?hl=zh-TW
大東夜市,Cookie “Falkor” M,在地嚮導 · 235 則評論 · 89 張相片,1 個月前,5 顆星,很多美味的食物而且非常便宜,https://www.google.com/maps/contrib/105579963388416168055/reviews?hl=zh-TW
大東夜市,楊淳傅,在地嚮導 · 15 則評論 · 2 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/104728339866189133139/reviews?hl=zh-TW
大東夜市,藍默,在地嚮導 · 15 則評論,1 個月前,4 顆星,,https://www.google.com/maps/contrib/102127488390665487144/reviews?hl=zh-TW
大東夜市,zhi long Lin (開運竹),在地嚮導 · 55 則評論 · 119 張相片,1 個月前,5 顆星,店家空攤位較多 人潮還保持一些 多數攤位差不多,https://www.google.com/maps/contrib/101773702605722023957/reviews?hl=zh-TW
大東夜市,Shin. Hu Su,在地嚮導 · 146 則評論 · 62 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/110460877128031919852/reviews?hl=zh-TW
大東夜市,苏振源,在地嚮導 · 11 則評論 · 30 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/111750959026513065647/reviews?hl=zh-TW
大東夜市,士軒黃,11 則評論 · 2 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/110550630490227062015/reviews?hl=zh-TW
大東夜市,chihwei Hong,在地嚮導 · 17 則評論 · 8 張相片,1 個月前,5 顆星,很好逛，小吃都很好吃，阿桂嬤👍👍 …,https://www.google.com/maps/contrib/104211349461787558489/reviews?hl=zh-TW
大東夜市,王秀玲,在地嚮導 · 40 則評論 · 5 張相片,1 個月前,3 顆星,攤位少,https://www.google.com/maps/contrib/101169322877722521553/reviews?hl=zh-TW
大東夜市,流口水,在地嚮導 · 16 則評論 · 4 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/109974729575451178780/reviews?hl=zh-TW
大東夜市,小羽（玥璃喵喵喵叫）,7 則評論 · 3 張相片,1 個月前,5 顆星,單純就是很愛逛夜市,https://www.google.com/maps/contrib/115173975657905034347/reviews?hl=zh-TW
大東夜市,許靜宜,在地嚮導 · 23 則評論 · 24 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/117955524598188264238/reviews?hl=zh-TW
大東夜市,fon,在地嚮導 · 48 則評論 · 324 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/111787985364786515862/reviews?hl=zh-TW
大東夜市,凌晨,在地嚮導 · 187 則評論 · 41 張相片,1 個月前,5 顆星,超級好逛，食物很多類~~,https://www.google.com/maps/contrib/111230503287096184648/reviews?hl=zh-TW
大東夜市,王子,在地嚮導 · 61 則評論 · 1 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/107826360222489550034/reviews?hl=zh-TW
大東夜市,界廣（Rock）,在地嚮導 · 2 則評論 · 10 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/106533661014880116070/reviews?hl=zh-TW
大東夜市,徐全德 samuel syu,在地嚮導 · 16 則評論 · 2 張相片,1 個月前,4 顆星,"分家後，真的要跟以前比較起來的確是相對不好逛，但依舊值得去。
但吃的還是好吃，還是期待之後再次合一！",https://www.google.com/maps/contrib/100391453365925452246/reviews?hl=zh-TW
大東夜市,Huang,在地嚮導 · 45 則評論 · 33 張相片,1 個月前,3 顆星,,https://www.google.com/maps/contrib/117938105247979327371/reviews?hl=zh-TW
大東夜市,林承頡,在地嚮導 · 18 則評論 · 34 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/111304865060902895797/reviews?hl=zh-TW
大東夜市,Jean Chen,在地嚮導 · 12 則評論 · 3 張相片,1 個月前,4 顆星,"吃的攤位很多，很豐富,缺點就是很多老闆在攤位抽菸更扯的是邊煮邊抽菸.....我就會盡量避開不買了！",https://www.google.com/maps/contrib/103559744132479059034/reviews?hl=zh-TW
大東夜市,Nathan Younkin,在地嚮導 · 21 則評論 · 167 張相片,1 個月前,5 顆星,一切都好市場,https://www.google.com/maps/contrib/102740984609691969777/reviews?hl=zh-TW
大東夜市,vivin wu,在地嚮導 · 114 則評論 · 924 張相片,1 個月前,1 顆星,"真的不怎麼樣
可能是現在夜市就都是這樣吧
但是特別不OK的，就是鴨肉羹麵
這個一碗$70可以算是坑人了
台灣的小吃如果再不進步，我想也是很快就沒落了
這裡也不是美國鳳凰城
這種價格就算是通貨膨脹也沒辦法解釋
總之，不要期待就不會受傷害
希望不要全台灣的夜市都是這樣的程度
沒有照片，因為實在不知道該拍什麼",https://www.google.com/maps/contrib/104943736074851328851/reviews?hl=zh-TW
大東夜市,尤薪壹（嘉宏）,在地嚮導 · 9 則評論 · 8 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/112729185951894324103/reviews?hl=zh-TW
大東夜市,陳弘毅,在地嚮導 · 61 則評論 · 5 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/112101808093023309570/reviews?hl=zh-TW
大東夜市,徐華,"在地嚮導 · 25 則評論 · 2,291 張相片",1 個月前,1 顆星,,https://www.google.com/maps/contrib/107389183693796930232/reviews?hl=zh-TW
大東夜市,王俊傑,10 則評論 · 2 張相片,1 個月前,5 顆星,好吃的很多,https://www.google.com/maps/contrib/100388578989697211524/reviews?hl=zh-TW
大東夜市,蘇于玲,在地嚮導 · 10 則評論 · 20 張相片,1 個月前,5 顆星,喜歡吃韓國烤肉和蔥油餅，好吃好逛的夜市,https://www.google.com/maps/contrib/113572718179897898657/reviews?hl=zh-TW
大東夜市,Jouyil Kim,在地嚮導 · 12 則評論 · 12 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/100763710848753627984/reviews?hl=zh-TW
大東夜市,張全福,在地嚮導 · 15 則評論 · 27 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/109383759934108373675/reviews?hl=zh-TW
大東夜市,suwen Lin,在地嚮導 · 162 則評論 · 585 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/102522818949604098509/reviews?hl=zh-TW
大東夜市,Al Lu,4 則評論,1 個月前,5 顆星,,https://www.google.com/maps/contrib/114464876938585489753/reviews?hl=zh-TW
大東夜市,jiaping,在地嚮導 · 87 則評論 · 17 張相片,1 個月前,5 顆星,星期一去人潮比較還好 星期五小擠,https://www.google.com/maps/contrib/115584131647875700490/reviews?hl=zh-TW
大東夜市,Wu Cash,8 則評論 · 2 張相片,1 個月前,3 顆星,,https://www.google.com/maps/contrib/103557852442032582720/reviews?hl=zh-TW
大東夜市,JAY HUNG,在地嚮導 · 63 則評論 · 35 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/100197465334753341152/reviews?hl=zh-TW
大東夜市,Jiang Jiang,5 則評論 · 1 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/100381649100232119589/reviews?hl=zh-TW
大東夜市,Johnathan Liu,在地嚮導 · 8 則評論 · 252 張相片,1 個月前,4 顆星,"大東夜市跟大東東夜市兩相隔壁
各有特色
開車去要找停車位大不易",https://www.google.com/maps/contrib/115950006985968037486/reviews?hl=zh-TW
大東夜市,巫婆奶奶,在地嚮導 · 9 則評論 · 50 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/113929898511678728866/reviews?hl=zh-TW
大東夜市,詹佩璋,5 則評論,1 個月前,4 顆星,,https://www.google.com/maps/contrib/104331936144526618028/reviews?hl=zh-TW
大東夜市,Quella,8 則評論 · 2 張相片,1 個月前,3 顆星,,https://www.google.com/maps/contrib/112333109452903709880/reviews?hl=zh-TW
大東夜市,Ni Mai梅雅妮,在地嚮導 · 28 則評論 · 92 張相片,1 個月前,5 顆星,很多吃跟很好買停車建議去公園對面的大樓有地下停車場,https://www.google.com/maps/contrib/117154047198791266560/reviews?hl=zh-TW
大東夜市,臺南市政府衛生局鄧嘉仁,"在地嚮導 · 4 則評論 · 1,445 張相片",1 個月前,5 顆星,,https://www.google.com/maps/contrib/113012119282732419085/reviews?hl=zh-TW
大東夜市,Tiểu Linh,在地嚮導 · 10 則評論 · 19 張相片,1 個月前,5 顆星,還不錯的,https://www.google.com/maps/contrib/102424834392104263184/reviews?hl=zh-TW
大東夜市,阮暐恩,在地嚮導 · 103 則評論 · 8 張相片,1 個月前,5 顆星,還不錯 但就是東西有點貴,https://www.google.com/maps/contrib/111192897484622449137/reviews?hl=zh-TW
大東夜市,jiyan Zhou,2 則評論 · 2 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/108087898792034367415/reviews?hl=zh-TW
大東夜市,Arviyan Wisnu,在地嚮導 · 8 則評論 · 20 張相片,1 個月前,5 顆星,這不是個壞地方,https://www.google.com/maps/contrib/107923221297030198384/reviews?hl=zh-TW
大東夜市,黃金蛋蛋,在地嚮導 · 23 則評論 · 2 張相片,1 個月前,5 顆星,,https://www.google.com/maps/contrib/102928537223237021197/reviews?hl=zh-TW
大東夜市,Liz Chang,3 則評論,1 個月前,5 顆星,,https://www.google.com/maps/contrib/106964964968656881719/reviews?hl=zh-TW
大東夜市,10 JENG,3 則評論 · 5 張相片,1 個月前,4 顆星,,https://www.google.com/maps/contrib/100934736548972910538/reviews?hl=zh-TW
大東夜市,黃展雲,9 則評論 · 1 張相片,1 個月前,1 顆星,,https://www.google.com/maps/contrib/117307735884947518521/reviews?hl=zh-TW
